temperature,latitude,longitude,nh3,no2,mq131,mq7,pm25,pm10,aqi,humidity,timestamp
29.80,0.0,0.0,0.00,0.32,0.01,0.01,9.78,58.53,58.53,51.80,1735033082245.0
29.90,0.0,0.0,0.00,0.28,0.01,0.00,37.54,58.01,58.01,51.70,1735033078335.0
29.90,0.0,0.0,0.00,0.32,0.01,0.01,34.21,58.24,58.24,51.60,1735033076660.0
29.90,0.0,0.0,0.00,0.30,0.01,0.00,37.59,58.65,58.65,51.50,1735033073202.0
29.90,0.0,0.0,0.00,0.32,0.01,0.01,38.17,58.83,58.83,51.40,1735033070421.0
30.00,0.0,0.0,0.00,0.33,0.02,0.01,4.15,59.59,59.59,51.40,1735033067331.0
30.00,0.0,0.0,0.00,0.28,0.01,0.00,38.47,58.94,58.94,51.40,1735033064494.0
30.00,0.0,0.0,0.00,0.30,0.01,0.01,4.59,59.30,59.3,51.30,1735033061681.0
30.00,0.0,0.0,0.00,0.32,0.01,0.01,0.39,59.88,59.88,51.30,1735033057914.0
30.10,0.0,0.0,0.00,0.32,0.01,0.01,19.55,60.29,60.29,51.20,1735033055117.0
30.10,0.0,0.0,0.00,0.32,0.01,0.00,0.44,60.41,60.41,51.10,1735033052057.0
30.10,0.0,0.0,0.00,0.33,0.01,0.01,0.00,61.88,61.88,50.80,1735033044797.0
30.20,0.0,0.0,0.00,0.33,0.01,0.01,0.00,0.00,0.33,50.80,1735033042965.0
30.20,0.0,0.0,0.00,0.33,0.01,0.01,0.00,62.70,62.7,50.70,1735033039140.0
30.30,0.0,0.0,0.00,0.33,0.01,0.01,0.00,63.75,63.75,50.40,1735033032334.0
30.30,0.0,0.0,0.00,0.33,0.01,0.01,0.00,63.81,63.81,50.30,1735033029540.0
30.40,0.0,0.0,0.00,0.32,0.01,0.01,0.00,64.34,64.34,50.10,1735033026661.0
30.40,0.0,0.0,0.00,0.32,0.01,0.01,41.35,63.99,63.99,50.10,1735033024891.0
30.40,0.0,0.0,0.00,0.30,0.01,0.00,41.64,65.22,65.22,50.00,1735033022110.0
30.50,0.0,0.0,0.00,0.32,0.01,0.01,2.83,64.69,64.69,49.90,1735033019405.0
30.50,0.0,0.0,0.00,0.28,0.01,0.01,42.23,65.63,65.63,49.80,1735033016656.0
30.60,0.0,0.0,0.00,0.32,0.01,0.01,0.00,65.34,65.34,49.50,1735033010841.0
30.70,0.0,0.0,0.00,0.30,0.01,0.01,0.00,65.28,65.28,49.30,1735033008045.0
30.70,0.0,0.0,0.00,0.32,0.01,0.00,0.00,64.69,64.69,49.20,1735033005238.0
30.80,0.0,0.0,0.00,0.32,0.01,0.01,40.91,63.23,63.23,49.10,1735033000971.0
30.90,0.0,0.0,0.00,0.32,0.01,0.01,40.71,62.46,62.46,49.00,1735032998003.0
30.90,0.0,0.0,0.00,0.33,0.01,0.01,1.66,62.29,62.29,49.00,1735032995168.0
31.10,0.0,0.0,0.00,0.32,0.01,0.01,0.24,60.70,60.7,48.90,1735032992126.0
31.10,0.0,0.0,0.00,0.32,0.01,0.01,39.10,59.59,59.59,48.90,1735032989207.0
31.20,0.0,0.0,0.00,0.32,0.01,0.01,39.59,59.12,59.12,48.80,1735032982207.0
31.30,0.0,0.0,0.00,0.33,0.01,0.01,39.83,58.89,58.89,48.80,1735032979328.0
31.30,0.0,0.0,0.00,0.33,0.01,0.01,0.78,58.65,58.65,48.90,1735032976486.0
31.30,0.0,0.0,0.00,0.30,0.01,0.01,0.00,58.59,58.59,48.90,1735032974532.0
31.30,0.0,0.0,0.00,0.32,0.01,0.01,0.00,58.83,58.83,48.90,1735032971556.0
31.40,0.0,0.0,0.00,0.32,0.01,0.01,0.00,59.94,59.94,48.80,1735032968487.0
31.40,0.0,0.0,0.00,0.32,0.01,0.01,40.22,60.23,60.23,48.80,1735032964405.0
31.40,0.0,0.0,0.00,0.28,0.01,0.01,0.00,61.00,61,48.80,1735032962447.0
31.40,0.0,0.0,0.00,0.28,0.01,0.01,34.21,61.82,61.82,48.70,1735032958521.0
31.50,0.0,0.0,0.00,0.30,0.01,0.01,0.44,62.05,62.05,48.60,1735032954556.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,0.20,61.82,61.82,48.50,1735032949425.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,0.10,62.17,62.17,48.50,1735032946516.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,0.24,62.70,62.7,48.40,1735032943829.0
31.60,0.0,0.0,0.00,0.30,0.01,0.01,34.21,63.28,63.28,48.20,1735032941037.0
31.60,0.0,0.0,0.00,0.30,0.01,0.01,43.99,63.17,63.17,48.20,1735032937155.0
31.60,0.0,0.0,0.00,0.30,0.01,0.01,0.00,0.00,0.3,48.20,1735032935475.0
31.70,0.0,0.0,0.00,0.28,0.01,0.01,0.00,65.04,65.04,47.90,1735032924711.0
31.70,0.0,0.0,0.00,0.30,0.01,0.01,0.00,65.63,65.63,47.90,1735032920713.0
31.70,0.0,0.0,0.00,0.30,0.01,0.01,0.00,66.92,66.92,47.80,1735032917712.0
31.70,0.0,0.0,0.00,0.30,0.01,0.01,41.59,65.87,65.87,47.70,1735032913824.0
31.80,0.0,0.0,0.00,0.32,0.01,0.01,42.13,66.45,66.45,47.70,1735032910944.0
31.80,0.0,0.0,0.00,0.32,0.01,0.01,0.00,65.69,65.69,47.60,1735032908201.0
31.80,0.0,0.0,0.00,0.30,0.01,0.01,0.00,65.10,65.1,47.50,1735032905511.0
31.80,0.0,0.0,0.00,0.30,0.01,0.01,43.99,65.45,65.45,47.40,1735032902556.0
31.90,0.0,0.0,0.00,0.30,0.01,0.01,39.10,65.16,65.16,47.30,1735032899592.0
31.90,0.0,0.0,0.00,0.28,0.01,0.01,39.10,64.93,64.93,47.30,1735032896877.0
32.00,0.0,0.0,0.00,0.32,0.01,0.01,0.00,64.22,64.22,47.20,1735032893941.0
32.00,0.0,0.0,0.00,0.32,0.01,0.01,0.00,63.93,63.93,47.00,1735032889991.0
32.10,0.0,0.0,0.00,0.30,0.01,0.01,0.00,63.34,63.34,47.00,1735032886992.0
32.10,0.0,0.0,0.00,0.30,0.01,0.01,41.50,64.52,64.52,46.80,1735032883111.0
32.20,0.0,0.0,0.00,0.30,0.01,0.01,41.54,68.62,68.62,46.70,1735032880392.0
32.20,0.0,0.0,0.00,0.32,0.01,0.01,0.00,69.85,69.85,46.70,1735032878596.0
32.20,0.0,0.0,0.00,0.30,0.01,0.01,41.98,70.79,70.79,46.50,1735032876593.0
32.30,0.0,0.0,0.00,0.32,0.01,0.01,41.69,72.73,72.73,46.60,1735032873782.0
32.30,0.0,0.0,0.00,0.32,0.01,0.01,2.98,73.90,73.9,46.40,1735032870897.0
32.40,0.0,0.0,0.00,0.32,0.01,0.01,3.13,74.96,74.96,46.30,1735032867882.0
32.50,0.0,0.0,0.00,0.28,0.01,0.01,42.42,76.25,76.25,46.30,1735032865163.0
32.50,0.0,0.0,0.00,0.32,0.01,0.01,3.08,76.42,76.42,46.30,1735032862191.0
32.50,0.0,0.0,0.00,0.32,0.01,0.01,0.39,77.24,77.24,46.20,1735032858301.0
32.50,0.0,0.0,0.00,0.32,0.01,0.01,4.89,78.94,78.94,46.20,1735032855434.0
32.60,0.0,0.0,0.00,0.32,0.01,0.01,43.99,80.70,80.7,46.10,1735032852711.0
32.60,0.0,0.0,0.00,0.32,0.01,0.01,0.00,78.53,78.53,46.10,1735032849832.0
32.70,0.0,0.0,0.00,0.30,0.01,0.01,19.55,77.30,77.3,46.10,1735032846838.0
32.70,0.0,0.0,0.00,0.32,0.01,0.01,0.00,75.78,75.78,46.00,1735032842753.0
32.80,0.0,0.0,0.00,0.30,0.01,0.01,0.00,77.24,77.24,45.90,1735032840917.0
32.80,0.0,0.0,0.00,0.33,0.01,0.01,0.00,77.07,77.07,45.80,1735032836871.0
32.90,0.0,0.0,0.00,0.32,0.01,0.01,0.00,75.25,75.25,45.70,1735032833956.0
32.90,0.0,0.0,0.00,0.30,0.01,0.01,0.00,75.66,75.66,45.70,1735032831111.0
32.90,0.0,0.0,0.00,0.28,0.01,0.01,0.00,74.84,74.84,45.60,1735032828198.0
33.00,0.0,0.0,0.00,0.33,0.01,0.01,0.00,73.08,73.08,45.50,1735032825322.0
33.00,0.0,0.0,0.00,0.32,0.01,0.01,41.94,69.97,69.97,45.40,1735032818352.0
33.10,0.0,0.0,0.00,0.33,0.01,0.01,0.00,66.74,66.74,45.00,1735032810992.0
33.20,0.0,0.0,0.00,0.30,0.01,0.01,0.00,67.51,67.51,44.80,1735032807912.0
33.20,0.0,0.0,0.00,0.30,0.01,0.01,43.99,67.57,67.57,44.80,1735032804013.0
33.30,0.0,0.0,0.00,0.30,0.01,0.01,14.66,69.03,69.03,44.50,1735032801978.0
33.30,0.0,0.0,0.00,0.33,0.01,0.01,0.00,68.62,68.62,44.50,1735032797897.0
33.40,0.0,0.0,0.00,0.30,0.01,0.01,19.55,69.38,69.38,44.50,1735032795942.0
33.40,0.0,0.0,0.00,0.33,0.01,0.01,0.00,69.56,69.56,44.60,1735032791857.0
33.40,0.0,0.0,0.00,0.30,0.01,0.01,0.00,69.38,69.38,45.00,1735032788977.0
33.40,0.0,0.0,0.00,0.33,0.01,0.01,24.44,69.79,69.79,44.90,1735032786067.0
33.40,0.0,0.0,0.00,0.35,0.01,0.01,0.00,69.56,69.56,44.80,1735032782937.0
33.40,0.0,0.0,0.00,0.33,0.01,0.01,43.99,68.91,68.91,44.70,1735032780009.0
33.40,0.0,0.0,0.00,0.33,0.01,0.01,43.99,67.92,67.92,44.50,1735032777268.0
33.50,0.0,0.0,0.00,0.30,0.01,0.01,0.15,67.51,67.51,44.40,1735032773428.0
33.50,0.0,0.0,0.00,0.32,0.01,0.01,19.55,65.81,65.81,44.30,1735032770457.0
33.60,0.0,0.0,0.00,0.33,0.01,0.01,1.56,67.62,67.62,44.00,1735032763496.0
33.60,0.0,0.0,0.00,0.35,0.01,0.01,1.42,67.57,67.57,43.70,1735032757622.0
33.70,0.0,0.0,0.00,0.30,0.01,0.01,1.47,67.39,67.39,43.70,1735032754690.0
33.70,0.0,0.0,0.00,0.33,0.01,0.01,0.39,67.74,67.74,43.70,1735032751611.0
33.80,0.0,0.0,0.00,0.33,0.01,0.01,9.78,68.56,68.56,43.70,1735032748566.0
33.70,0.0,0.0,0.00,0.35,0.01,0.01,24.44,68.45,68.45,43.70,1735032745465.0
33.70,0.0,0.0,0.00,0.35,0.01,0.01,0.00,68.86,68.86,43.80,1735032741478.0
33.70,0.0,0.0,0.00,0.30,0.01,0.01,14.66,69.91,69.91,43.80,1735032738580.0
33.70,0.0,0.0,0.00,0.33,0.01,0.01,4.89,70.03,70.03,43.90,1735032735631.0
33.70,0.0,0.0,0.00,0.33,0.01,0.01,0.00,70.44,70.44,44.00,1735032732517.0
33.60,0.0,0.0,0.00,0.35,0.01,0.01,0.00,71.50,71.5,44.20,1735032729786.0
33.70,0.0,0.0,0.00,0.32,0.01,0.01,0.00,73.20,73.2,44.30,1735032726110.0
33.60,0.0,0.0,0.00,0.32,0.01,0.01,0.00,72.79,72.79,44.60,1735032723353.0
33.50,0.0,0.0,0.00,0.33,0.01,0.01,0.00,73.02,73.02,44.60,1735032720517.0
33.50,0.0,0.0,0.00,0.33,0.01,0.01,0.00,74.49,74.49,44.80,1735032717677.0
33.40,0.0,0.0,0.00,0.30,0.01,0.01,0.00,0.00,0.3,44.90,1735032715877.0
33.30,0.0,0.0,0.00,0.35,0.01,0.01,42.03,75.48,75.48,45.20,1735032709957.0
33.20,0.0,0.0,0.00,0.33,0.01,0.01,41.69,73.31,73.31,45.50,1735032702741.0
33.10,0.0,0.0,0.00,0.33,0.01,0.01,2.10,72.02,72.02,45.60,1735032700058.0
33.00,0.0,0.0,0.00,0.33,0.01,0.01,0.15,70.50,70.5,45.60,1735032697256.0
33.00,0.0,0.0,0.00,0.33,0.01,0.01,19.55,71.09,71.09,45.70,1735032694326.0
32.90,0.0,0.0,0.00,0.33,0.01,0.01,0.00,71.14,71.14,45.60,1735032691163.0
32.90,0.0,0.0,0.00,0.33,0.01,0.01,0.00,69.68,69.68,45.50,1735032685241.0
32.90,0.0,0.0,0.00,0.33,0.01,0.01,40.57,69.21,69.21,45.50,1735032683127.0
32.90,0.0,0.0,0.00,0.33,0.01,0.01,40.76,69.50,69.5,45.50,1735032680206.0
32.80,0.0,0.0,0.00,0.33,0.01,0.01,0.00,68.80,68.8,45.50,1735032678280.0
32.80,0.0,0.0,0.00,0.32,0.01,0.01,4.89,67.33,67.33,45.50,1735032675407.0
32.70,0.0,0.0,0.00,0.33,0.01,0.01,0.00,68.27,68.27,45.50,1735032672688.0
32.70,0.0,0.0,0.00,0.30,0.01,0.01,0.00,67.45,67.45,45.60,1735032668852.0
32.70,0.0,0.0,0.00,0.33,0.01,0.01,0.00,67.10,67.1,45.70,1735032666085.0
32.70,0.0,0.0,0.00,0.33,0.01,0.01,0.00,67.33,67.33,45.80,1735032663248.0
32.60,0.0,0.0,0.00,0.33,0.01,0.01,0.00,67.10,67.1,45.90,1735032660521.0
32.60,0.0,0.0,0.00,0.32,0.01,0.01,0.00,67.68,67.68,45.90,1735032657601.0
32.50,0.0,0.0,0.00,0.30,0.01,0.00,0.29,65.87,65.87,46.00,1735032650606.0
32.50,0.0,0.0,0.00,0.33,0.01,0.01,0.29,66.51,66.51,46.20,1735032648407.0
32.40,0.0,0.0,0.00,0.30,0.01,0.01,0.34,67.98,67.98,46.20,1735032644356.0
32.40,0.0,0.0,0.00,0.32,0.01,0.01,0.39,67.27,67.27,46.40,1735032641456.0
32.30,0.0,0.0,0.00,0.32,0.01,0.01,29.33,68.27,68.27,46.50,1735032638766.0
32.20,0.0,0.0,0.00,0.32,0.01,0.01,0.00,67.98,67.98,46.70,1735032635899.0
32.20,0.0,0.0,0.00,0.30,0.01,0.01,0.00,67.57,67.57,46.80,1735032632898.0
32.10,0.0,0.0,0.00,0.32,0.01,0.01,24.44,67.39,67.39,47.10,1735032625992.0
32.10,0.0,0.0,0.00,0.30,0.01,0.01,0.44,67.86,67.86,47.20,1735032623272.0
32.00,0.0,0.0,0.00,0.32,0.01,0.01,19.55,67.98,67.98,47.10,1735032620352.0
32.00,0.0,0.0,0.00,0.32,0.01,0.01,29.33,68.04,68.04,47.30,1735032617340.0
31.90,0.0,0.0,0.00,0.28,0.01,0.01,19.55,67.21,67.21,47.40,1735032614392.0
31.90,0.0,0.0,0.00,0.33,0.01,0.01,0.00,68.91,68.91,47.50,1735032611432.0
31.80,0.0,0.0,0.00,0.28,0.01,0.01,9.78,68.80,68.8,47.60,1735032607581.0
31.80,0.0,0.0,0.00,0.32,0.01,0.01,0.00,69.44,69.44,47.70,1735032604713.0
31.80,0.0,0.0,0.00,0.28,0.01,0.01,39.10,69.56,69.56,47.80,1735032601991.0
31.80,0.0,0.0,0.00,0.32,0.01,0.01,0.00,0.00,0.32,47.80,1735032600031.0
31.70,0.0,0.0,0.00,0.28,0.01,0.01,0.00,0.00,0.28,48.00,1735032594918.0
31.70,0.0,0.0,0.00,0.32,0.01,0.01,1.47,72.14,72.14,48.10,1735032587032.0
31.70,0.0,0.0,0.00,0.32,0.01,0.01,1.17,72.73,72.73,48.10,1735032584311.0
31.60,0.0,0.0,0.00,0.32,0.01,0.01,0.39,74.19,74.19,48.10,1735032581351.0
31.60,0.0,0.0,0.00,0.30,0.01,0.01,0.39,73.96,73.96,48.10,1735032578617.0
31.60,0.0,0.0,0.00,0.32,0.01,0.01,0.20,75.78,75.78,48.10,1735032575697.0
31.60,0.0,0.0,0.00,0.32,0.01,0.01,2.59,76.07,76.07,48.10,1735032571725.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,0.39,76.42,76.42,48.10,1735032568902.0
31.50,0.0,0.0,0.00,0.28,0.01,0.01,0.34,77.54,77.54,48.20,1735032565856.0
31.50,0.0,0.0,0.00,0.28,0.01,0.01,0.24,76.72,76.72,48.20,1735032562934.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,0.15,78.89,78.89,48.20,1735032560218.0
31.50,0.0,0.0,0.00,0.30,0.01,0.01,4.89,81.70,81.7,48.20,1735032557263.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,0.00,82.05,82.05,48.30,1735032553257.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,0.00,81.29,81.29,48.30,1735032550342.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,0.00,81.58,81.58,48.40,1735032547577.0
31.50,0.0,0.0,0.00,0.30,0.01,0.01,0.10,81.11,81.11,48.50,1735032540463.0
31.40,0.0,0.0,0.00,0.27,0.01,0.01,43.06,83.23,83.23,48.60,1735032534492.0
31.40,0.0,0.0,0.00,0.27,0.01,0.01,0.00,83.99,83.99,48.60,1735032532382.0
31.40,0.0,0.0,0.00,0.30,0.01,0.01,0.00,79.88,79.88,48.70,1735032528850.0
31.40,0.0,0.0,0.00,0.32,0.01,0.01,0.00,78.59,78.59,48.70,1735032525890.0
31.40,0.0,0.0,0.00,0.30,0.01,0.01,1.91,78.48,78.48,48.70,1735032522182.0
31.40,0.0,0.0,0.00,0.30,0.01,0.01,0.10,77.65,77.65,48.70,1735032518464.0
31.40,0.0,0.0,0.00,0.27,0.01,0.01,2.05,77.18,77.18,48.80,1735032515473.0
31.40,0.0,0.0,0.00,0.28,0.01,0.01,2.15,75.95,75.95,48.80,1735032512418.0
31.40,0.0,0.0,0.00,0.30,0.01,0.01,1.86,73.78,73.78,48.80,1735032510379.0
31.50,0.0,0.0,0.00,0.30,0.01,0.01,41.20,72.90,72.9,48.70,1735032503227.0
31.50,0.0,0.0,0.00,0.27,0.01,0.01,0.00,71.55,71.55,48.70,1735032501468.0
31.50,0.0,0.0,0.00,0.28,0.01,0.01,0.00,72.14,72.14,48.60,1735032498986.0
31.50,0.0,0.0,0.00,0.30,0.01,0.01,1.81,93.31,93.31,48.40,1735032477961.0
31.50,0.0,0.0,0.00,0.28,0.01,0.01,1.56,93.84,93.84,48.50,1735032475276.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,0.10,93.14,93.14,48.40,1735032472273.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,1.47,93.26,93.26,48.50,1735032469192.0
31.50,0.0,0.0,0.00,0.30,0.01,0.01,0.98,92.79,92.79,48.50,1735032465193.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,0.44,87.86,87.86,48.70,1735032463031.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,4.69,83.93,83.93,48.80,1735032460072.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,0.24,81.82,81.82,48.80,1735032456057.0
31.50,0.0,0.0,0.00,0.32,0.01,0.01,0.24,80.06,80.06,48.90,1735032453136.0
31.50,0.0,0.0,0.00,0.33,0.02,0.01,0.29,78.06,78.06,48.90,1735032450176.0
31.60,0.0,0.0,0.00,0.30,0.01,0.01,0.20,75.48,75.48,49.10,1735032447056.0
31.60,0.0,0.0,0.00,0.35,0.02,0.01,2.83,76.42,76.42,49.00,1735032444376.0
31.60,0.0,0.0,0.00,0.30,0.01,0.01,0.00,77.01,77.01,48.90,1735032442576.0
31.60,0.0,0.0,0.00,0.33,0.01,0.01,3.47,79.18,79.18,49.00,1735032437657.0
31.70,0.0,0.0,0.00,0.30,0.01,0.01,0.00,79.30,79.3,48.90,1735032435697.0
31.80,0.0,0.0,0.00,0.30,0.01,0.01,0.00,79.82,79.82,48.70,1735032432736.0
31.80,0.0,0.0,0.00,0.32,0.01,0.01,0.00,78.30,78.3,48.50,1735032429586.0
31.90,0.0,0.0,0.00,0.32,0.01,0.01,0.00,78.77,78.77,48.20,1735032426588.0
31.90,0.0,0.0,0.00,0.30,0.01,0.01,43.35,78.59,78.59,48.00,1735032422709.0
31.90,0.0,0.0,0.00,0.28,0.01,0.01,0.00,79.06,79.06,47.90,1735032420946.0
31.90,0.0,0.0,0.00,0.32,0.01,0.01,0.00,78.30,78.3,47.70,1735032417988.0
32.00,0.0,0.0,0.00,0.35,0.02,0.01,0.00,78.12,78.12,47.60,1735032414047.0
32.00,0.0,0.0,0.00,0.33,0.01,0.01,0.00,77.07,77.07,47.50,1735032411187.0
32.10,0.0,0.0,0.00,0.33,0.01,0.01,0.00,76.60,76.6,47.50,1735032408307.0
32.10,0.0,0.0,0.00,0.33,0.01,0.01,0.00,77.48,77.48,47.40,1735032405431.0
32.10,0.0,0.0,0.00,0.35,0.01,0.01,4.11,79.71,79.71,47.40,1735032401587.0
32.20,0.0,0.0,0.00,0.32,0.01,0.01,0.00,79.65,79.65,47.50,1735032399547.0
32.20,0.0,0.0,0.00,0.33,0.01,0.01,0.00,78.24,78.24,47.60,1735032395662.0
32.30,0.0,0.0,0.00,0.32,0.01,0.01,14.66,76.77,76.77,47.70,1735032392770.0
32.20,0.0,0.0,0.00,0.33,0.01,0.01,34.21,76.25,76.25,47.90,1735032390066.0
32.20,0.0,0.0,0.00,0.37,0.01,0.01,0.00,75.54,75.54,48.00,1735032387193.0
32.30,0.0,0.0,0.00,0.37,0.01,0.01,0.10,73.37,73.37,47.80,1735032384187.0
32.30,0.0,0.0,0.00,0.37,0.01,0.01,29.33,73.78,73.78,47.60,1735032380300.0
32.30,0.0,0.0,0.00,0.33,0.01,0.01,24.44,73.72,73.72,47.50,1735032377428.0
32.40,0.0,0.0,0.00,0.33,0.01,0.01,0.10,71.55,71.55,47.20,1735032372316.0
32.40,0.0,0.0,0.00,0.37,0.01,0.01,1.56,70.50,70.5,47.10,1735032368170.0
32.40,0.0,0.0,0.00,0.35,0.01,0.01,1.37,70.91,70.91,47.10,1735032366076.0
32.50,0.0,0.0,0.00,0.37,0.01,0.01,0.00,70.03,70.03,46.90,1735032361861.0
32.50,0.0,0.0,0.00,0.39,0.01,0.01,0.00,70.09,70.09,46.80,1735032357668.0
32.60,0.0,0.0,0.00,0.37,0.01,0.01,34.21,71.32,71.32,46.80,1735032354785.0
32.60,0.0,0.0,0.00,0.37,0.01,0.01,39.10,70.67,70.67,46.80,1735032352010.0
32.60,0.0,0.0,0.00,0.37,0.01,0.01,39.10,69.09,69.09,46.90,1735032349295.0
32.60,0.0,0.0,0.00,0.41,0.02,0.01,34.21,69.03,69.03,47.10,1735032346343.0
32.60,0.0,0.0,0.00,0.37,0.01,0.01,34.21,69.38,69.38,47.20,1735032342331.0
32.50,0.0,0.0,0.00,0.41,0.01,0.01,0.44,70.26,70.26,47.10,1735032339614.0
32.60,0.0,0.0,0.00,0.39,0.01,0.01,0.44,72.20,72.2,47.00,1735032336846.0
32.60,0.0,0.0,0.00,0.41,0.02,0.01,34.21,72.90,72.9,47.00,1735032333364.0
32.60,0.0,0.0,0.00,0.39,0.02,0.01,0.00,75.37,75.37,47.10,1735032330621.0
32.60,0.0,0.0,0.00,0.41,0.02,0.01,0.00,76.42,76.42,47.10,1735032327765.0
32.60,0.0,0.0,0.00,0.37,0.01,0.01,42.38,76.42,76.42,47.00,1735032323811.0
32.60,0.0,0.0,0.00,0.43,0.02,0.01,3.37,77.07,77.07,47.00,1735032319830.0
32.60,0.0,0.0,0.00,0.41,0.02,0.01,0.00,77.48,77.48,46.80,1735032317833.0
32.50,0.0,0.0,0.00,0.43,0.02,0.01,0.00,81.00,81,46.70,1735032311707.0
32.50,0.0,0.0,0.00,0.39,0.01,0.01,3.52,82.29,82.29,46.70,1735032303711.0
32.60,0.0,0.0,0.00,0.39,0.01,0.01,0.15,81.58,81.58,46.70,1735032300860.0
32.60,0.0,0.0,0.00,0.43,0.02,0.01,24.44,82.35,82.35,46.60,1735032297957.0
32.60,0.0,0.0,0.00,0.43,0.02,0.01,0.00,81.58,81.58,46.50,1735032295106.0
32.60,0.0,0.0,0.00,0.43,0.02,0.01,0.00,82.58,82.58,46.40,1735032292028.0
32.60,0.0,0.0,0.00,0.37,0.01,0.01,2.74,84.46,84.46,46.40,1735032287916.0
32.60,0.0,0.0,0.00,0.41,0.01,0.01,0.29,85.16,85.16,46.30,1735032284187.0
32.60,0.0,0.0,0.00,0.41,0.02,0.01,24.44,83.75,83.75,46.30,1735032281298.0
32.60,0.0,0.0,0.00,0.41,0.02,0.01,0.00,81.17,81.17,46.30,1735032278593.0
32.60,0.0,0.0,0.00,0.43,0.02,0.01,0.00,76.30,76.3,46.40,1735032275626.0
32.60,0.0,0.0,0.00,0.39,0.01,0.01,4.55,74.19,74.19,46.30,1735032271747.0
32.60,0.0,0.0,0.00,0.37,0.01,0.01,0.34,61.23,61.23,46.30,1735032267868.0
32.60,0.0,0.0,0.00,0.37,0.01,0.01,0.29,87.45,87.45,46.40,1735032264992.0
32.60,0.0,0.0,0.00,0.45,0.02,0.01,29.33,87.16,87.16,46.50,1735032262245.0
32.60,0.0,0.0,0.00,0.50,0.03,0.02,0.00,86.16,86.16,46.30,1735032258432.0
32.60,0.0,0.0,0.00,0.50,0.03,0.01,0.00,84.11,84.11,46.30,1735032255706.0
32.60,0.0,0.0,0.00,0.45,0.02,0.01,0.15,81.70,81.7,46.10,1735032251867.0
32.70,0.0,0.0,0.00,0.43,0.02,0.01,0.10,79.82,79.82,46.20,1735032248986.0
32.70,0.0,0.0,0.00,0.50,0.03,0.02,43.99,78.59,78.59,46.20,1735032246109.0
32.70,0.0,0.0,0.00,0.55,0.03,0.02,0.00,78.77,78.77,46.20,1735032242272.0
32.70,0.0,0.0,0.00,0.50,0.02,0.01,0.00,78.42,78.42,46.30,1735032239295.0
32.70,0.0,0.0,0.00,0.45,0.02,0.01,3.62,79.18,79.18,46.60,1735032232346.0
32.70,0.0,0.0,0.00,0.50,0.03,0.02,0.39,79.82,79.82,46.60,1735032229346.0
32.70,0.0,0.0,0.00,0.50,0.02,0.01,24.44,80.41,80.41,46.60,1735032226496.0
32.60,0.0,0.0,0.00,0.48,0.03,0.02,0.00,81.70,81.7,46.60,1735032223549.0
32.60,0.0,0.0,0.00,0.50,0.03,0.02,0.00,83.87,83.87,46.70,1735032220536.0
32.60,0.0,0.0,0.00,0.45,0.02,0.01,4.84,86.39,86.39,46.60,1735032215706.0
32.60,0.0,0.0,0.00,0.48,0.03,0.02,0.29,87.33,87.33,46.60,1735032212786.0
32.60,0.0,0.0,0.00,0.48,0.02,0.01,19.55,89.85,89.85,46.40,1735032209776.0
32.60,0.0,0.0,0.00,0.48,0.03,0.02,0.00,92.55,92.55,46.40,1735032206987.0
32.60,0.0,0.0,0.00,0.48,0.03,0.02,0.00,96.25,96.25,46.20,1735032203976.0
32.70,0.0,0.0,0.00,0.43,0.02,0.01,1.76,105.98,105.98,46.30,1735032196786.0
32.70,0.0,0.0,0.00,0.52,0.03,0.02,3.76,119.18,119.18,46.50,1735032183706.0
32.70,0.0,0.0,0.00,0.52,0.03,0.02,0.05,123.93,123.93,46.50,1735032180897.0
32.70,0.0,0.0,0.00,0.50,0.02,0.01,39.10,128.68,128.68,46.50,1735032177936.0
32.70,0.0,0.0,0.00,0.50,0.03,0.02,0.00,132.84,132.84,46.60,1735032175087.0
32.70,0.0,0.0,0.00,0.48,0.02,0.01,0.00,139.24,139.24,46.60,1735032172216.0
32.70,0.0,0.0,0.00,0.50,0.02,0.01,4.30,141.06,141.06,46.60,1735032167302.0
32.70,0.0,0.0,0.00,0.50,0.03,0.02,0.34,144.40,144.4,46.70,1735032164577.0
32.60,0.0,0.0,0.00,0.48,0.02,0.01,19.55,146.51,146.51,46.70,1735032161583.0
32.60,0.0,0.0,0.00,0.45,0.02,0.01,0.00,143.23,143.23,46.80,1735032158616.0
32.60,0.0,0.0,0.00,0.50,0.03,0.02,0.00,138.89,138.89,46.90,1735032155817.0
32.60,0.0,0.0,0.00,0.50,0.03,0.01,3.47,132.67,132.67,46.90,1735032150939.0
